ITEM_CD,ITEM_NM,COURSE_NM,TROBL_TY_NM,BEGIN_TM,END_TM,POSBL_WKDAY_FLAG_CD,COURSE_DETAIL_CN,SUPLI_SLE_AT,SETLE_PRICE
21,탁구,1월 탁구레슨,,130000,220000,1111110,"레슨은 1회 15분 월8회 110,000원,           1회 20분 월8회 130,000원 레슨은 티켓제로 운영,레슨이 없는 날은 언제든 와서 운동하면 됨",N,95000
21,탁구,4월 탁구레슨,,130000,220000,1111110,"탁구레슨 1회 20분 주2회, 월8회  130,000원,              1회 15분 주2회, 월8회  110,000원,레슨은 일주일중 2회를 선택해서 레슨을 받고  그 외의 날은 시간 나는 대로 와서 연습하면 됩니다.",N,95000
21,탁구,탁구(저녁),,180000,210000,1010100,,N,45000
21,탁구,탁구(오후),,140000,180000,1010100,,N,45000
21,탁구,탁구 기초반,"지적,청각",103000,113000,1010100,,N,44000
21,탁구,2월 탁구레슨,,130000,220000,1111110,"레슨 1회 15분 월8회 11만원, ,레슨 1회 20분 월8회 13만원(레슨은 티켓제로 운영),레슨은 월요일 부터 토요일까지 중 2개 요일을 선택하면 되고, 레슨 받는 날 외에는 언제든 와서 연습하면 됨",N,95000
21,탁구,10월 탁구레슨,,130000,220000,1111110,"레슨시간은 1회 15분 주당2회(요일은 개인별 임의 선택) 110,000원,레슨시간은 1회 20분 주당2회(요일은 개인별 임의 선택) 130,000원,토요일 오전, 일요일 오후 레슨 가능함",N,95000
21,탁구,탁구 초급반,,153000,163000,1010100,,N,44000
21,탁구,탁구,지체,140000,160000,0101000,,N,40000
21,탁구,레슨+월회비,,000000,000000,1010000,,N,140000
21,탁구,월회비,,130000,220000,1111111,,N,60000
21,탁구,탁구,,120000,220000,1111111,,N,95000
21,탁구,오전 탁구(렛슨 A),,090000,150000,1111100,"초급렛슨비 60,000원 포함.  렛슨 월,수 10분.  상담후 접수",N,170000
21,탁구,탁구레슨,,130000,210000,1111000,"추가자부담(75,000원)있습니다",N,95000
21,탁구,탁구레슨,,100000,220000,1111111,"추가 자부담(75,000원)이 있습니다.",N,95000
21,탁구,탁구,,150000,200000,1111100,,N,100000
21,탁구,신명나는 탁구교실,,100000,200000,1111110,,N,85000
21,탁구,신명나는 탁구교실,,090000,200000,1111110,,N,80000
21,탁구,탁구,,100000,200000,1111100,,N,95000
21,탁구,어울림 탁구교실,,100000,120000,1010100,개인라켓 준비해 주시기 바랍니다.,N,95000
21,탁구,탁구,,103000,230000,1111111,,N,85000
21,탁구,장애인탁구교실,,130000,200000,1111110,"지하에 소재하고 있어 중증 하지 지체장애인 및 뇌변변장애인에게는 출입에 다소 어려움이 있을 수 있습니다.,,1. 평일 : 요일과 시간을 선택하여 레슨 - 주1회(30분), 주2회(20분/회) ,2. 토요일 : 주1회(20분) 레슨실시 - 13~18시까지 운영,3. 주 중 평일이 공휴일이면 레슨은 휴강합니다.(탁구장은 개방합니다) ,4. 장애인스포츠강좌이용권 회원께서는 레슨 외의 시간에 상시 탁구장을 이용하실 수 있습니다.",N,95000
21,탁구,순천스포츠클럽 이용권,,090000,210000,1111000,"화목/월수  *월 8회 레슨,오전: 09:00~12:00,오후: 13:30~15:30,야간: 18:30~21:30",N,80000
21,탁구,탁구레슨,,130000,140000,1010101,,N,95000
21,탁구,재활탁구,,100000,220000,1111100,"주 1회 20분레슨( +월회비 포함) 입니다.,주 2회 레슨시 추가금 있느니 별도 상담바랍니다.( 010 4929 1160 )",N,95000
21,탁구,재활탁구,,100000,220000,1111100,"주 1회 20분 개인지도입니다.,2,3회는 별도 문의바랍니다.(010-4929-1160)",N,85000
21,탁구,탁구단체(화목),,100000,120000,0101000,,N,33000
21,탁구,기본기 완성,,120000,130000,0101000,강좌비용에다 관비 등 비용이 추가될수 있습니다,N,85000
21,탁구,탁구,,130000,220000,1111100,,N,85000
21,탁구,탁구,,100000,170000,1111100,,N,95000
21,탁구,초급레슨,,090000,220000,1111100,주2회(월8회) 초급레슨 과정입니다.,N,110000
21,탁구,탁구교실,,090000,200000,1111110,월2회,N,95000
21,탁구,코리아탁구체육관 장애인탁구교실 A,,090000,180000,1111100,,N,95000
21,탁구,탁구교실(시각반),,133000,143000,0010000,,N,95000
21,탁구,초급레슨,,090000,220000,1111110,월 4회 20분 레슨 수업,N,95000
21,탁구,탁구기초 및 응용,,100000,200000,1111111,부주의로 인한 신체손상 주의,N,95000
21,탁구,탁구기초 및 응용,,090000,220000,1111100,부주의로 인한 신체손상주의,N,95000
21,탁구,[탁구] 레슨(월회비포함),,100000,200000,1111100,"※장애인스포츠지도사 2급    ※생활스포츠지도사 2급    ※삼성생명탁구단 출신.,한달 금액입니다. 주 2회(월 8회) 15분 레슨입니다. 주말, 평일 한달 무료이용. 언제든지 방문하여 연습할 수 있고 혼자있을때 로봇 이용하여 연습할 수 있습니다. 삼성생명탁구단 선수출신으로 장애인스포츠지도사 2급, 생활체육지도사 2급 보유, 다년간의 레슨경험 있습니다. 추가금액은 방문 후 결제가능합니다.",N,140000
21,탁구,[탁구] 레슨(월회비포함),,100000,200000,1111100,"한달 금액입니다.,주 2회(월 8회) 15분 레슨입니다.,주말, 평일 한달 무료이용.  언제든지 방문하여 연습할 수 있고 혼자있을때,로봇 이용하여 연습할 수 있습니다.,삼성생명탁구단 선수출신으로 생활체육지도사 2급 보유, 다년간의 레슨경험",N,140000
21,탁구,탁구,,100000,210000,0101000,일대일  레슨  1회 15분 (총8회),N,150000
21,탁구,탁구교실,,135500,185500,0111100,"①시설 이용료  :  월8만5천원 ( 강사료 및 강좌시간 :  상담후 결정)                                                                                                                                                                                            ,②코로나백신 접종 완료자에 한하여 이용 가능합니다.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,③금요일은 오후3시30분(15:30)에 종료합니다.",N,85000
21,탁구,탁구 강좌,,140000,180000,1111100,,N,95000
21,탁구,꿈을 DREAM,,133000,153000,0001100,,N,85000
21,탁구,좌식탁구+헬스교실+자유수영(지정),,170000,200000,1000110,"-좌식탁구(월금17:00~19:00/토14:00~16:00),-헬스교실(보호자동반, 월~토06~21시),-자유수영(지정/월~목금08:00~08:50, 18:00~18:50, 토12시~종료시),-보호자비용은 장애인의 비용과 동일하게 적용됨 ,-신규등록자는 사전에 센터에서 상담하고 가입신청서 작성후 등록이 가능하며 자세한 사항은 문의바람",N,94000
21,탁구,탁구교실,,133000,150000,0100000,,N,95000
21,탁구,탁구,,100000,220000,1111100,,N,90000
21,탁구,창현탁구,,090000,220000,1111110,요일과 시간은 수강생과 협의 후 결정함,N,95000
21,탁구,탁구,,093000,220000,1111100,,N,90000
21,탁구,탁구,,100000,220000,1111100,,N,100000
21,탁구,탁구,,100000,220000,1111100,,N,100000
21,탁구,탁구 1대1 개인레슨 주1회,,100000,220000,1111100,"1대1 개인레슨입니다.,실내화,탁구라켓 구비되어있습니다.",N,95000
21,탁구,[탁구] 월회비,,100000,220000,1111111,"※장애인스포츠지도사 2급 ※생활스포츠지도사 2급 ※삼성생명탁구단 출신., 한달 금액입니다. 주 2회(월 8회) 15분 레슨입니다. 주말, 평일 한달 무료이용. 언제든지 방문하여 연습할 수 있고 혼자있을때 로봇 이용하여 연습할 수 있습니다. 삼성생명탁구단 선수출신으로 장애인스포츠지도사 2급, 생활체육지도사 2급 보유, 다년간의 레슨경험 있습니다. 추가금액은 방문 후 결제가능합니다.",N,70000
21,탁구,코리아탁구체육관 장애인탁구교실 B,,090000,180000,1111100,,N,95000
21,탁구,2023년_탁구 자유+개인교습,,130000,160000,1110100,개인교습 시간 추가 / 개인 라켓 지참 주천 (대여 가능) / 화요일은 강사 X,N,95000
21,탁구,힐링탁구교실,,100000,160000,1111111,,N,95000
21,탁구,엄마랑아빠랑 탁구나들이,지적장애,100000,130000,0000011,,N,95000
21,탁구,2023년_탁구 자유입장,,130000,160000,1110100,개인 라켓 지참 주천 (대여 가능),N,33000
21,탁구,성인탁구(초급),,180000,192000,1010000,"* 정원이 초과되어 등록될 시 취소될 수 있습니다.  ,* 수업 전 장애유형에 대해 상담이 필요하신분은 등록 전 강사님과 미리 상담해주세요.",N,44000
21,탁구,그룹지도(5반),,150000,170000,1010000,,N,85000
21,탁구,그룹지도(4반),,150000,170000,0101000,,N,95000
21,탁구,그룹지도(6반),,170000,190000,0101000,,N,85000
21,탁구,탁구 전술지도,,100000,115000,0000010,"개인레슨 특별 원포인트 지도,개인별 30분 월 4회",N,95000
21,탁구,장애인 탁구교실,,140000,170000,0101000,,N,95000
21,탁구,[탁구] 월회비,,100000,220000,1111111,"한달 금액입니다.,월회비는 레슨을 제외한 시설 자유이용요금입니다.",N,70000
21,탁구,온산문화체육센터 탁구강습(19시)-박미숙,,190000,210000,0111100,"◦ 휴관 : 매주 월요일,◦ 공휴일의 경우 강좌 휴강(주말강좌 포함),◦ 정원이 미달일 경우 매월 1일부터 추가신청,◦ 공공예약서비스홈페이지,    http://crs.uljusiseol.or.kr (인터넷 신청만 가능),◦ 신청기간 외 신청 및 강습반 변경 불가",N,27500
21,탁구,탁구교실,,130000,150000,1101100,"탁구용품 개인지참, 운동화 및 운동복 지참",N,20000
21,탁구,탁구,,100000,220000,1111100,,N,90000
21,탁구,탁구 자유탁구,,090000,213000,1111110,"- 실내전용운동화 지참,- 강사와 강습요일 및 시간 협의,- 문의) 032-340-0781 부천체육관 스포츠센터,- 재등록 매월 20일 ~ 25일, 신규등록 매월 26일 ~ 말일,- 매월 2, 4, 5주 일요일 휴무,- 보호자(도우미) 대동하여 이용,- 2시간 이용 가능하며, 2시간 초과 시 추가 이용료 부가 됨",N,15000
21,탁구,탁구(나종욱) 주2회,,090000,213000,1010100,"- 실내전용운동화 지참,- 강사와 강습요일 및 시간 협의,- 문의) 032-340-0781 부천체육관 스포츠센터,- 재등록 매월 20일 ~ 25일, 신규등록 매월 26일 ~ 말일",N,55000
21,탁구,탁구,,103000,112000,0001000,"주 1회 수업으로 시간과 요일은 사전에 상담 후 정하시면 됩니다. [ 수업내용] - 프로그램 내용: 운동발달이 필요한 성인에게 운동재활 서비스를 제공합니다.(조작운동기술, 이동운동기술 등) - 목적 : 기본운동 기술 습득을 통한, 눈-손 / 눈-발 협응, 대근육 운동발달 등 - 대상 : 운동발달이 필요한 성인 - 수업료 : 2회기 기준 95,000원(1회기 당 47,500원) / (상담포함 50분 수업) ※ 2회기 이상 등록을 희망하는 분은 상담을 통해 진행(추가 수업비는 자부담 원칙) - 문의사항: 031-415-3250",N,95000
21,탁구,탁구기본기 및 기술응용,,133000,150000,1010000,"1.개인별 원포인트레슨 15분 주 2회 월 8회,2.개인별 원포인트레슨 30분 주1회 월 4회 ,선택가능",N,95000
21,탁구,금요 탁구 교실 D,,165000,174000,0000100,,N,120000
21,탁구,탁구(황순옥) 주3회,,090000,213000,0101000,"- 실내전용운동화 지참,- 강사와 강습요일 및 시간 협의,- 문의) 032-340-0781 부천체육관 스포츠센터,- 재등록 매월 20일 ~ 25일, 신규등록 매월 26일 ~ 말일",N,77000
21,탁구,주엽탁구클럽,,160000,170000,0010100,,N,95000
21,탁구,탁구 교실,,130000,135000,0010000,,N,120000
21,탁구,"성인탁구C,D_ 강*우",,110000,130000,0101000,,N,41600
21,탁구,장애인학생레슨,,160000,173000,0011000,,N,100000
21,탁구,금요 탁구 교실 B,,151000,160000,0000100,,N,120000
21,탁구,탁구 1대1 개인레슨 주2회,,100000,220000,1111100,"1대1 개인레슨입니다. 실내화,탁구라켓 구비되어있습니다.",N,160000
21,탁구,금요 탁구 교실 C,,160000,165000,0000100,,N,120000
21,탁구,탁구강좌,,130000,220000,1111100,,N,165000
21,탁구,탁구(나종욱) 주1회,,090000,213000,1010100,"- 실내전용운동화 지참,- 강사와 강습요일 및 시간 협의,- 문의) 032-340-0781 부천체육관 스포츠센터,- 재등록 매월 20일 ~ 25일, 신규등록 매월 26일 ~ 말일",N,38500
21,탁구,금요 탁구 교실 A,,142000,151000,0000100,,N,120000
21,탁구,개인레슨,,140000,141500,1010000,,N,176000
21,탁구,탁구(황순옥) 주2회,,090000,213000,0101000,"- 실내전용운동화 지참,- 강사와 강습요일 및 시간 협의,- 문의) 032-340-0781 부천체육관 스포츠센터,- 재등록 매월 20일 ~ 25일, 신규등록 매월 26일 ~ 말일",N,55000
21,탁구,정영아탁구클럽,,110000,120000,1010000,,N,85000
21,탁구,탁구레슨,,100000,170000,1111100,탁구화.체육복,N,95000
21,탁구,탁구레슨,,110000,220000,1111100,레슨비 추가 별도,N,95000
21,탁구,탁구레슨,,110000,200000,1111100,,N,95000
21,탁구,정영아탁구클럽,,090000,180000,1010000,,N,95000
21,탁구,정영아탁구클럽,,090000,180000,1010000,,N,95000
21,탁구,정영아탁구클럽,,090000,180000,1010000,,N,85000
21,탁구,세하앤 탁구교실,,110000,120000,0001000,,N,95000
21,탁구,탁구,,160000,163000,1010100,,N,95000
21,탁구,장애인 탁구 강좌,,100000,130000,0111110,"-주 2회 / 20분 (화, 목),(수, 금),//주 1회/ 40분(토),//초보자 부터 상위 부수까지 장애 정도와 기능 수준에 맞게 지도함,//보조강사(특수교육 및 재활훈련 전문가)를 활용하여, 심리적 안정감을 조성함,//강좌 요일 이외의 요일에 구장을 이용할 경우는 별도의 구장비를 납부해야 함.",N,90000
21,탁구,탁구레슨,,110000,220000,1111100,레슨비 별도추가,N,95000
21,탁구,탁구,,190000,220000,1111100,,N,130000
21,탁구,탁구,,090000,120000,1111100,,N,130000
21,탁구,탁구,,140000,170000,1111100,,N,130000
21,탁구,생활탁구교실,,093000,220000,1111110,,N,95000
21,탁구,생활탁구교실,,093000,220000,1111110,레슨 문의 별도,N,95000
21,탁구,댓거리탁구교실,,100000,200000,1111111,,N,95000
21,탁구,탁구(나종욱) 주3회,,090000,213000,1010100,"- 실내전용운동화 지참,- 강사와 강습요일 및 시간 협의,- 문의) 032-340-0781 부천체육관 스포츠센터,- 재등록 매월 20일 ~ 25일, 신규등록 매월 26일 ~ 말일",N,77000
21,탁구,탁구(황순옥) 주1회,,090000,213000,0101000,"- 실내전용운동화 지참,- 강사와 강습요일 및 시간 협의,- 문의) 032-340-0781 부천체육관 스포츠센터,- 재등록 매월 20일 ~ 25일, 신규등록 매월 26일 ~ 말일",N,38500
21,탁구,탁구,,140000,150000,1010100,,N,95000
21,탁구,탁구,,140000,143000,1101000,,N,85000
21,탁구,탁구,,140000,150000,1010100,,N,95000
21,탁구,아산탁구클럽,,103000,230000,1111100,,N,95000
21,탁구,왕초보탁구교실,,190000,200000,0101000,,N,95000
21,탁구,왕초보탁구교실,,153000,163000,1010000,,N,95000
21,탁구,자유탁구(1일3시간),,120000,230000,1111111,,N,80000
21,탁구,탁구기초 및 응용,,150000,155000,1010000,,N,95000
21,탁구,탁구,전체,130000,200000,1111110,월 4회 수업,N,160000
21,탁구,탁구레슨,,190000,223000,1111100,,N,160000
21,탁구,탁구응용 및 실전,,150000,155000,0101000,,N,95000
21,탁구,탁구기초 및 응용,,190000,200000,0101000,탁구에 맞는 복장(실내화.흰색을 제외한 운동복),N,85000
21,탁구,탁구 기초 및 응용,,150000,155000,1010000,,N,85000
21,탁구,탁구실전,,160000,165000,0101000,,N,95000
21,탁구,그룹탁구,,110000,115000,0000010,,N,110000
21,탁구,탁구,,173000,182000,1000000,상담 후 강의 신청 바랍니다.(전화: 031-826-6707),N,110000
21,탁구,즐거운탁구교실,,123000,210000,1111100,"레슨은 주 3회 15분(총 월 12회 180분)이며 레슨만 진행됩니다.,레슨 요일과 시간대는 협의하여 정할 수 있습니다.",N,95000
21,탁구,탁구,,093000,220000,1111100,,N,95000
21,탁구,탁구,,140000,210000,1111100,,N,80000
21,탁구,탁구개인레슨,,110000,220000,1111100,,N,85000
21,탁구,탁구레슨,,021000,033000,0110000,"2023년 한해동안 장애인 스포츠강좌 이용권을 사용한 탁구장 이용및 레슨을 맡고 있습니다.,기타 탁구장 이용이나 장애인 탁구레슨에 관심있으신 분들은 수강신청하시고 연락주세요,,대면수업이며 지체장애장중 중증이신분을 위해 현장(장애인 탁구협회) 방문을 해서 수업을 진행 할수 도 있습니다.,,한신탁구교실 055-329-6636,김운종코치 010-2634-2339",N,95000
21,탁구,오전 월회원 이용권,,090000,140000,1111111,"탁구장을 오전(09:00~14:00)까지 이용하는 이용권입니다. ,,오후 야간을 이용하지 않는 경우 오전만 운동을 원하는 분들에게 특화되어 있는 이용권입니다. ,,레슨은 주2회 1회(20분씩)   월 총8회 진행.",N,40000
21,탁구,주2회 레슨 이용,,090000,230000,1111111,"1대1로 개인지도가 이루어지며 일주일에 2회가 진행됩니다. ,한달에 총8회가 진행되는 레슨입니다.,,또한 레슨이후 체육관이용은 언젠나 자유롭게 이용 가능",N,170000
21,탁구,탁구기초,,100000,220000,1111100,건물의 1층입니다,N,80000
21,탁구,월회원 이용,,090000,230000,1111111,탁구장을 자유롭게 이용가능 합니다. (오전 오후 야간) 자유이용,N,80000
21,탁구,월회원 이용권(종일),,090000,230000,1111111,오전부터 저녁까지 자유롭게 탁구장을 이용할 수 있는 프로그램 이용권입니다.,N,95000
21,탁구,탁구,,173000,182000,1000000,,N,110000
21,탁구,오전 레슨,,090000,140000,1111111,오전에 레슨 받는 분들을 위해 저렴하게 이용할수 있는 이용권입니다.,N,140000
21,탁구,탁구레슨,,100000,200000,1111100,,N,95000
21,탁구,탁구개인레슨,,100000,210000,1111100,,N,95000
21,탁구,탁구,,173000,182000,0100000,,N,110000
21,탁구,탁구,"뇌병변,발달,지적",110000,115000,0000010,,N,110000
21,탁구,탁구,"뇌병변,발달,지적",173000,182000,0000100,,N,110000
21,탁구,탁구,"뇌병변,발달,지적",180000,190000,1000000,,N,110000
21,탁구,탁구,,110000,115000,0000010,,N,110000
21,탁구,탁구,,183000,192000,0001000,,N,110000
21,탁구,탁구강좌,,090000,223000,1111111,,N,95000
21,탁구,탁구,,110000,200000,1111100,,N,95000
21,탁구,탁구,,100000,230000,1111110,,N,95000
21,탁구,탁구,,100000,230000,0101110,,N,95000
21,탁구,안중탁구클럽,,100000,230000,1111100,,N,95000
21,탁구,탁구교실,지도유형 협의,100000,230000,1111100,주2회,N,85000
21,탁구,탁구,,100000,120000,0101000,"1시간 4인이상 그룹으로 진행하되,인원이 부족시 개인레슨으로 변동 될 수 있음,개별 개인레슨 시간 상담 후 결정",N,100000
21,탁구,"탁구(화,목)",,100000,210000,0101000,"결제시 몸 상태 체크후,  상담 전화 부탁드립니다.,(손민영 관장 : 010 - 4571 - 4276)",N,95000
21,탁구,"특수체육(탁구, 배드민턴 등)",,160000,170000,0000010,,N,95000
21,탁구,자유탁구(1일4시간),,130000,230000,1111111,,N,95000
21,탁구,탁구교실,,100000,210000,1111111,,N,85000
21,탁구,탁구,,090000,200000,1111110,,N,95000
21,탁구,장애인스포츠탁구,,100000,200000,1111100,,N,95000
21,탁구,탁구,,090000,170000,1111000,,N,95000
21,탁구,탁구,,110000,120000,1111100,"월10회기준,월~금요일 아무때나",N,95000
21,탁구,장애인 재활탁구,,100000,140000,0111100,"수강안내// 화,목 (주 2회 /1회 20분/월 8회)//수,금(주2회 /1회 20분/ 월8회)/를 기준으로 하며, 상황에 따라 시간 조정을 할 수 있음 //초보자부터 상위 부수까지 장애 정도와 기능 수준에 맞게 지도함 //보조강사(특수교육 및 재활훈련 전문가)를 활용하여, 심리적 안정감을 조성함 //강좌 요일 이외의 요일에 구장을 이용할 경우는 별도의 구장비를 납부해야 함 (개인사정으로 인한 결강은 보강하지 않습니다.)",N,95000
21,탁구,탁구교실,,130000,140000,1111100,"주2회 월8회 기준,(월,화,수,목,금)중 선택",N,85000
21,탁구,탁구 오후반,,140000,160000,1010100,,N,40000
21,탁구,탁구,,093000,220000,1111110,,N,95000
21,탁구,탁구교실,,090000,200000,1111110,,N,85000
21,탁구,탁구,,150000,160000,1011000,"월,수,목 중 택1일 하여 주1회 30분씩 개인 레슨 진행 하며 레슨 없는 날도 동시간대 이용 가능.",N,95000
21,탁구,장애인스포츠,,140000,150000,0101000,주 1회 20분 레슨. 레슨없는 날도 동 시간대 탁구장 이용 가능.,N,80000
21,탁구,탁구강좌,,100000,220000,1111111,,N,95000
21,탁구,탁구레슨,,090000,110000,1111111,없음,N,160000
21,탁구,탁구교실,,100000,190000,1111110,,N,95000
21,탁구,월자유탁구,,140000,170000,1111100,"※ 주의사항 안내 ※ ,1. 담당자 상담 및 이용 수칙을 안내 받은 후 이용 가능 ,(본 센터의 상담 내용에 따라 보호자 동반을 요청할 수 있음),2. 장애인스포츠강좌이용권 재등록기간 20 ~ 24일 / 신규등록 25 ~ 말일, (필히 기간 내 등록),,○ 장 소 : 강서구민올림픽체육센터 탁구장 ,○ 대 상 : 성인 ○ 강습일 : 월~금 ,○ 위 치 : 서울시 강서구 화곡로65길62(등촌3동 707-3) ,○ 문 의 : 02) 3661-1999",N,22000
21,탁구,탁구레슨,,100000,220000,1111110,,N,130000
21,탁구,탁구레슨,,112000,113500,0111000,"간편한 복장으로 탁구화,수건,여벌옷 준비 바랍니다",N,95000
21,탁구,탁구,,090000,230000,1111110,추가요금 별도,N,95000
21,탁구,탁구,,100000,180000,1111100,"운동중 안전관리는 본인 책임입니다.,개인 레슨은 주1회 원칙이며, 탁구장 매일(월~금요일) 이용가능. 기타 사항은 개별 상담으로 진행합니다.",N,95000
21,탁구,탁구레슨,,130000,140000,1010100,,N,95000
21,탁구,탁구,,100000,120000,1010000,"월,화,수 오전 10:30~12:00까지 오전 레슨 가능합니다.",N,95000
21,탁구,탁구교실,,093000,230000,1111111,,N,150000
21,탁구,양산탁구장,,100000,210000,1111100,,N,95000
21,탁구,양산탁구장,,100000,210000,1111100,,N,95000
21,탁구,탁구기초및 훈련,,130000,220000,1111100,,N,80000
21,탁구,탁구레슨,,130000,225000,1010000,신청 전 레슨자리가 남아있는지 전화문의 후 신청하세요.,N,190000
21,탁구,탁구교실,,110000,120000,1010100,"주2회 기준 월8회 ,(월,수,금)중 선택",N,85000
21,탁구,탁구레슨,,120000,230000,0101000,신청 전 레슨자리가 남아있는지 전화문의 후 신청하세요.,N,190000
21,탁구,GO핑퐁 탁구,,163000,173000,1010000,"수강신청 전에 반드시 학교체육진흥원으로 문의전화 주셔서 신청가능 여부 확인후 수강신청 부탁드립니다., ,사회적 협동조합 학교체육진흥원 032-723-4989 ,운영팀장 원지영 010-9980-1508,탁구지도자  한윤정 010-4148-8074,,GO핑퐁은 사회적협동조합 학교체육진흥원 조합원(생산자)으로 지역 주민들의 권익·복리 증진과 취약계층에게 사회서비스를 제공하여 스포츠교육 참여를 통해 체육 복지 실현의 목적을 가지고 함께 협력하는 스포츠클럽입니다.,지도자 선생님은 2명으로 다년간 장애인체육회 소속의 직원이었거나 장애아동의 수업 경험이 있는 선생님들로 보다 안전하고 질 높은 강의를 제공하고자 수업 정원은 8명으로 제한을 두었습니다. (참여자가 최소 5명일 경우 수업진행),더 정확한 문의사항은 아래의 연락처로 연락주시면 친절하게 상담해드리겠습니다.",N,100000
21,탁구,탁구교실,,140000,220000,1111100,,N,95000
21,탁구,탁구,,100000,210000,0010001,,N,95000
21,탁구,재활 탁구,,103000,133000,0111110,"수강안내// 화,목 (주 2회 /1회 20분/월 8회)//수,금(주2회 /1회 20분/ 월8회)//토(주 1회/ 1회 40분/ 월4회) 를 기준으로 하며, 상황에 따라 시간 조정을 할 수 있음 (예) 토요일 40분 1회를 주중 20분 2회, 주중 20분 2회를 토요일 40분 1회, 주중 20분 2회를 40분 1회로 변경 운영할 수 있음// 초보자 부터 상위 부수까지 장애 정도와 기능 수준에 맞게 지도함 //보조강사(특수교육 및 재활훈련 전문가)를 활용하여, 심리적 안정감을 조성함 //강좌 요일 이외의 요일에 구장을 이용할 경우는 별도의 구장비를 납부해야 함",N,90000
21,탁구,강지원,,140000,150000,0101000,"주 1회 화요일,목요일 중 선택하여 20분 레슨. 레슨없는 날도 동 시간대 탁구장 이용 가능.",N,85000
21,탁구,GO핑퐁 탁구,,140000,150000,1010000,"수강신청 전에 반드시 학교체육진흥원  또는 운영팀장에게 전화 주시고 신청가능 여부 확인후 수강신청 부탁드립니다.,수강생이 5명 이상이어야 수업 개강이 가능합니다. ,,사회적 협동조합 학교체육진흥원 032-723-4989 ,운영팀장 원지영 010-9980-1508,탁구지도자  한윤정 010-4148-8074,,GO핑퐁은 사회적협동조합 학교체육진흥원 조합원(생산자)으로 지역 주민들의 권익·복리 증진과 취약계층에게 사회서비스를 제공하여 스포츠교육 참여를 통해 체육 복지 실현의 목적을 가지고 함께 협력하는 스포츠클럽입니다.,지도자 선생님은 2명으로 다년간 장애인체육회 소속의 직원이었거나 장애아동의 수업 경험이 있는 선생님들로 보다 안전하고 질 높은 강의를 제공하고자 수업 정원은 8명으로 제한을 두었습니다. (참여자가 최소 5명일 경우 수업진행),더 정확한 문의사항은 아래의 연락처로 연락주시면 친절하게 상담해드리겠습니다.",N,100000
21,탁구,1:1레슨 기본연습(주2회),,160000,170000,1111000,,N,85000
21,탁구,1:1레슨 기본연습(주2회),,150000,180000,1111000,,N,100000
21,탁구,탁구기본 및 응용훈련,,100000,170000,1010000,,N,85000
21,탁구,탁구기본 및 응용훈련,,100000,170000,1111111,,N,95000
21,탁구,탁구기본 및 응용훈련,,090000,180000,1111000,,N,95000
21,탁구,장애인스포츠,,140000,150000,1000000,"주 1회 화요일,목요일 중 선택하여 20분 레슨. 레슨없는 날도 동 시간대 탁구장 이용 가능.",N,80000
21,탁구,탁구,,090000,160000,1111100,,N,85000
21,탁구,탁구레슨,,103000,170000,0000100,"1. 주간반(오후 5시이전 구장이용) ,2. 주1회-10분 레슨(보강 없음),3. 레슨일자 및 시간 조정 가능,4. 주차현황 : 본 건물 지하 주차장 이용가능. 엘리베이터 2기 有",N,95000
21,탁구,전문탁구교실,,133000,150000,1100000,-정원6명,N,60000
21,탁구,장애인스포츠이용권 특별강좌,,080000,230000,1111111,2022년 17명의 회원이 &apos;장애인 특별강좌&apos; 1:1 맞춤형 개인레슨을 수강하였습니다.,N,95000
21,탁구,생활체육 탁구교실,,140000,160000,0011000,-정원 8명,N,40000
21,탁구,탁구장자유이용(성인),,090000,173000,1111100,-체육센터 내 프로그램 시간대 이용불가 / 매월 자유이용 가능 시간표 확인(안내데스크 055-830-5555),N,15000
21,탁구,탁구교실,,130000,150000,0100100,,N,20000
21,탁구,장애인탁구,,090000,180000,1111100,,N,95000
21,탁구,탁구지원교실,미정,130000,180000,0001100,,N,120000
21,탁구,탁구(토요특강),,100000,210000,0000010,"결제시 몸 상태 체크후,  상담 전화 부탁드립니다.(손민영 관장 : 010 - 4571 - 4276)",N,95000
21,탁구,탁구기초레슨,,100000,100000,1010000,,N,85000
21,탁구,탁구,,130000,200000,1111110,,N,80000
21,탁구,탁구레슨강좌,,090000,223000,1111110,,N,95000
21,탁구,탁구 A-1,,150000,155000,1010000,"-신규 등록 전 상담 필수(031-548-5627),-정원 마감 시 등록 불가",N,45000
21,탁구,탁구,,100000,210000,1111111,"*레슨요일: 월.화.수.목   *자유이용: 월.화.수.목.금.토.일,*구장비 : 8만원,*레슨+구장이용료: 16만원",N,95000
21,탁구,탁구,,140000,150000,1101000,"주1회 (수요일,금요일 선택)30분 레슨 하며, 레슨 없는 날도 동시간대 사용 가능.",N,95000
21,탁구,탁구교실(자유),,180000,210000,0101000,자유탁구 위주 강의입니다(문의 후 등록 바랍니다. 김종식010-2578-9052),N,100000
21,탁구,탁구레슨,,150000,220000,0101000,"탁구레슨(화,목)",N,95000
21,탁구,박희열 탁구 강좌,,100000,120000,0110000,,N,95000
21,탁구,탁구기초및 훈련,,090000,180000,1010100,,N,85000
21,탁구,박희열,,110000,120000,0100000,,N,85000
21,탁구,탁구레슨,,140000,203000,1111100,,N,95000
